Book Title,Author,Highlight,Location
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,It still maintains a largely uncritical faith in the notion of continually unfolding progress.,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,they were warm and stayed open late.,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"“If we actually tried to teach the values of western civilization, we’d just be peddling the ideology of individualism, of human uniqueness, special human dignity, the boundless potential of Man, and the glory of success,”",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"occidental culture, with its punky advanced capitalism and conky socialism, as well as the ragtag remnants of the great paleolithic hunting and gathering dignities.",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"(Grandmother wisdom suspects the men who stay too long talking in the longhouse when they should be mending nets or something. They are up to trouble—inventing the State, most likely.) We",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"In Paul Friedrich’s book Proto-Indo-European Trees he identifies the “semantic primitives” of the Indo-European tribe of languages through a group of words that have not changed much through twelve thousand years—and those are tree names: especially birch, willow, alder, elm, ash, apple, and beech (bher, wyt, alysos, ulmo, os, abul, bhago) (Friedrich, 1970). Seed syllables, bija, of the life of the west.",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"Language is not a carving, it’s a curl of breath, a breeze in the pines.",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,that language belongs to our biological nature and writing is just moose-tracks in the snow.,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"cisalpine, hyperboreal, circumpolar, transpacific, or beyond the pale.",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,Hesiod.,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"Petrarch, the first modern mountaineer and the first vernacular",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,tawny,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,said: “To carry yourself forward and experience myriad things is delusion. But myriad things coming forth and experiencing themselves is awakening.”,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"The wild that keeps flying, creeping, burrowing in—is sheer frustration.",
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,metropole.,
Tawny Grammar: Essays (Counterpoints Book 2),Gary Snyder,"“Dreaming” or “dreamtime” refers to a time of fluidity, shapeshifting, interspecies conversation and intersexuality, radically creative moves, whole landscapes being altered.",
The 100-Year Life: Living and Working in an Age of Longevity,Lynda Gratton and Andrew J. Scott,"schemes,",
The 100-Year Life: Living and Working in an Age of Longevity,Lynda Gratton and Andrew J. Scott,have,
The 100-Year Life: Living and Working in an Age of Longevity,Lynda Gratton and Andrew J. Scott,"while this was true in the past, it will",
The 100-Year Life: Living and Working in an Age of Longevity,Lynda Gratton and Andrew J. Scott,"Over time, thousands of people begin to follow",
"Moby Dick: or, the White Whale",Herman Melville,"either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.",
"Moby Dick: or, the White Whale",Herman Melville,"Yes, there is death in this business of whaling—a speechlessly quick chaotic bundling of a man into Eternity.",
"Moby Dick: or, the White Whale",Herman Melville,leaving him impregnable in his little Quebec.,
"Moby Dick: or, the White Whale",Herman Melville,"serenest azure is at hand.""",
"Moby Dick: or, the White Whale",Herman Melville,canticle,
"Moby Dick: or, the White Whale",Herman Melville,Amittai,
"Moby Dick: or, the White Whale",Herman Melville,"And if we obey God, we must disobey ourselves;",
"Moby Dick: or, the White Whale",Herman Melville,"So disordered, self-condemning is his look,",
"Moby Dick: or, the White Whale",Herman Melville,but whose cupidity exposes it only in the penniless.,
"Moby Dick: or, the White Whale",Herman Melville,watery world of woe bowled over him.,
"Moby Dick: or, the White Whale",Herman Melville,"whereat I thought he looked pleased, perhaps a little complimented.",
"Moby Dick: or, the White Whale",Herman Melville,there is no quality in this world that is not what it is merely by contrast. Nothing exists in itself.,
"Moby Dick: or, the White Whale",Herman Melville,"vitiated,",
"Moby Dick: or, the White Whale",Herman Melville,punctilious,
"Moby Dick: or, the White Whale",Herman Melville,"Such is the endlessness, yea, the intolerableness of all earthly effort.",
"Moby Dick: or, the White Whale",Herman Melville,"Nothing was done, and nothing seemed capable of being done;",
"Moby Dick: or, the White Whale",Herman Melville,"It's a mutual, joint-stock world, in all meridians. We cannibals must help these Christians.""",
"Moby Dick: or, the White Whale",Herman Melville,"For some of these same Quakers are the most sanguinary of all sailors and whale-hunters. They are fighting Quakers; they are Quakers with a vengeance. So that there are instances among them of men, who, named with Scripture names—a singularly common fashion on the island— and in childhood naturally imbibing the stately dramatic thee and thou of the Quaker idiom; still, from the audacious, daring, and boundless adventure of their subsequent lives, strangely blend with these unoutgrown peculiarities, a thousand bold dashes of character, not unworthy a Scandinavian sea-king, or a poetical Pagan Roman. And when these things unite in a man of greatly superior natural force, with a globular brain and a ponderous heart; who has also by the stillness and seclusion of many long",
"Moby Dick: or, the White Whale",Herman Melville,"mighty pageant creature, formed for noble tragedies.",
"Moby Dick: or, the White Whale",Herman Melville,"Presbyterians and Pagans alike— for we are all somehow dreadfully cracked about the head, and sadly need mending.",
"Moby Dick: or, the White Whale",Herman Melville,"it might be distinctly shown how from those whalemen at last eventuated the liberation of Peru, Chili, and Bolivia from the yoke of Old Spain, and the establishment of the eternal democracy in those parts.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",met?,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",unrealistically,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",stark,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",manner,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",acknowledging,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",compromised.,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",profits,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","accounting and accountability have the potential to be tools in the management, planning, control and accountability of organizations for their social and environmental impacts (or, in other words, for the social and environmental in addition to the more conventional economic impacts of organizations).",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",Brundtland Report,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","physical and psychological needs without compromising the ecological, social or economic base that enables these needs to be met.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",many organizations are simply using sustainability accounting techniques as a public relations tool to win (or maintain) the approval of those stakeholders whose continued support is crucial for the perceived legitimacy of their activities.,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",planetary boundaries identification and ecosystem services framing,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","that is, the minimum social outcomes that we might find morally acceptable.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","The debates in this area have mostly focused on the way countries measure progress and how a narrow focus on gross domestic product (GDP) means that sustainable development outcomes are not pursued (see Stiglitz et al., 2009, for the best example of this work).",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","The majority of accounting research articles do not address or question the actions of corporations or financial markets that contribute to the planet’s ecological and social unsustainability, with billions living in unacceptable levels of poverty, hunger, oppression, ill-health, species loss, ecological damage and resource depletion (see also Gray, 2010).",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","This is observed by the predominance of glorifying shareholder wealth maximization at the expense of consumers, workers, local communities, animals, flora and fauna, habitats and the intrinsic beauty of nature.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","There are clusters of papers that propose the accountingization of sustainability, along the lines of pristine capitalism (Gray, 2010), as the solution to the world’s problems. In their ontologies there are not enough markets, not enough accounting, not enough powers or incentives for the rational shareholders to sort out this mess.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","constituted, to do anything other than perpetuate current unsustainable activities and ways of behaving.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","normally based on qualitative empirical research, that some form of reconstructed accounting processes and practices could contribute somehow to a sustainable transformation.",
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer",but rather from perceived gaps in their academic literature.,
Sustainability Accounting and Accountability,"Jan Bebbington, Jeffrey Unerman, and Brendan O'Dwyer","involuntary collapse caused by escalating shortages and crises, or controlled reduction of the ecological footprint by deliberate social choice.",
